Name	Status	NCBI_TaxID	ICTV
Wuchang virus	NCBI_only	2656661	.
Anellovirus fur seal/AAUST59/BR/2012	NCBI_only	1659792	.
Coccinia mosaic Tamil Nadu virus	Both	1532882	2019.v1.2709
Plantago closterovirus	NCBI_only	2448898	.
Bactrocera dorsalis cripavirus	NCBI_only	2739222	.
Blueberry green mosaic associated virus	NCBI_only	2605718	.
Pseudomonas phage vB_PaeP_ASP23	NCBI_only	2663027	.
Elephant gammaherpesvirus 2	NCBI_only	768741	.
Elephant gammaherpesvirus 5	NCBI_only	768744	.
Elephant gammaherpesvirus 4	NCBI_only	1806069	.
Rhodococcus phage Alpacados	NCBI_only	2201446	.
Hantavirus RPR/07-10104	NCBI_only	1055454	.
Waterbird 1 orthobornavirus	Both	1548722	2019.v1.4142
Kenya bat coronavirus BtKY66	NCBI_only	903604	.
Kenya bat coronavirus BtKY67	NCBI_only	903605	.
Kenya bat coronavirus BtKY64	NCBI_only	903602	.
Kenya bat coronavirus BtKY65	NCBI_only	903603	.
Kenya bat coronavirus BtKY62	NCBI_only	903600	.
Kenya bat coronavirus BtKY63	NCBI_only	903601	.
Kenya bat coronavirus BtKY60	NCBI_only	903598	.
Kenya bat coronavirus BtKY61	NCBI_only	903599	.
Human rhinovirus KR1937	NCBI_only	611733	.
Human rhinovirus KR1936	NCBI_only	611732	.
Clostridium phage CPD4	NCBI_only	2483607	.
Kenya bat coronavirus BtKY68	NCBI_only	903606	.
Kenya bat coronavirus BtKY69	NCBI_only	903607	.
Marine virus AFVG_25M96	NCBI_only	2694795	.
Marine virus AFVG_25M97	NCBI_only	2694796	.
Marine virus AFVG_25M94	NCBI_only	2694793	.
Marine virus AFVG_25M95	NCBI_only	2694794	.
Sulfolobus spindle-shaped virus 9	Both	2032573	2019.v1.6413
Sulfolobus spindle-shaped virus 8	Both	2032563	2019.v1.6412
Marine virus AFVG_25M90	NCBI_only	2694789	.
Marine virus AFVG_25M91	NCBI_only	2694790	.
Sulfolobus spindle-shaped virus 5	Both	459291	2019.v1.6410
Sulfolobus spindle-shaped virus 4	Both	459290	2019.v1.6409
Sulfolobus spindle-shaped virus 7	Both	693628	2019.v1.6411
Sulfolobus spindle-shaped virus 6	Both	693627	2019.v1.6415
Sulfolobus spindle-shaped virus 1	Both	244589	2019.v1.6407
Mycobacterium phage Hadrien	NCBI_only	2767558	.
Sulfolobus spindle-shaped virus 3	NCBI_only	1959009	.
Sulfolobus spindle-shaped virus 2	Both	244590	2019.v1.6408
Picornavirales Q_sR_OV_011	NCBI_only	2016071	.
Nebovirus Bo/MonastirB28/2006/TUN	NCBI_only	1127716	.
Bat astrovirus Ha/Guangxi/LH10/2007	NCBI_only	627523	.
Antarctic microvirus CAA_003_V_9	NCBI_only	2664229	.
Xanthomonas virus CP1	Both	1188794	2019.v1.1722
Mayetiola barley midge adintovirus	NCBI_only	2609858	.
Bhendi yellow vein Delhi virus	NCBI_only	1088661	.
Scincid adenovirus 1	NCBI_only	270908	.
Yado-kari virus 3	NCBI_only	2056549	.
Klebsiella phage NJS3	NCBI_only	2301689	.
Plasmopara viticola lesion associated narnavirus 22	NCBI_only	2719506	.
Tamias striatus gammaherpesvirus 1	NCBI_only	2721746	.
Bat coronavirus M.dau/Germany/D8.46/2007	NCBI_only	497947	.
Coronavirus RCoV/Lmg115/Sig_spec/MEX/2011	NCBI_only	1679911	.
Rhizobium phage B1VFA	NCBI_only	2759201	.
Plasmopara viticola lesion associated narnavirus 20	NCBI_only	2719504	.
Marten alphaherpesvirus	NCBI_only	1834529	.
Prokaryotic dsDNA virus sp.	NCBI_only	2591644	.
Chinese wheat mosaic virus	Both	83544	2019.v1.3562
Flavobacterium phage vB_FspP_elemoA_6-9A	NCBI_only	2743828	.
Gemmamyces piceae virus 1	NCBI_only	2594108	.
Plasmopara viticola lesion associated narnavirus 26	NCBI_only	2719510	.
Plasmopara viticola lesion associated narnavirus 24	NCBI_only	2719508	.
Bacteroides phage Barc2635	NCBI_only	2596712	.
Tetranychus urticae-associated dicistrovirus 1	NCBI_only	2556098	.
Antarctic microvirus CAA_003_V_4	NCBI_only	2664228	.
Mycobacterium phage Big3	NCBI_only	2591126	.
Rhipicephalus associated rhabdo-like virus	NCBI_only	2569609	.
Okra leaf curl Mali alphasatellite-Cameroon	NCBI_only	743031	.
Arctopus echinatus-associated virus	NCBI_only	2282642	.
Myriotrichia clavaeformis virus a	ICTV_only	.	2019.v1.5933
Phomopsis longicolla circular virus 1	NCBI_only	1808960	.
Hydra viridis Chlorella virus 1	ICTV_only	.	2019.v1.5907
Microbacterium phage Alakazam	NCBI_only	2713265	.
Citrus leaf blotch virus 2	NCBI_only	2802540	.
Sweet potato leaf curl deltasatellite 3	Both	1993649	2019.v1.6582
Sweet potato leaf curl deltasatellite 2	Both	1993648	2019.v1.6581
Mycobacterium phage ItsyBitsy1	NCBI_only	2079568	.
Nebovirus Bo/MonastirB58/2006/TUN	NCBI_only	1127717	.
Macaca mulatta papillomavirus OTUmA20	NCBI_only	2654576	.
Spodoptera exempta nucleopolyhedrovirus	Both	1242863	2019.v1.6365
Haptolina ericina virus	NCBI_only	1499985	.
Cryphonectria mitovirus 1	Both	343866	2019.v1.4064
Novosphingobium phage N-AFCF0802-21	NCBI_only	458438	.
Silicibacter phage DSS3-P1	NCBI_only	754060	.
Novosphingobium phage N-AFCF0802-22	NCBI_only	458439	.
Crucivirus-266	NCBI_only	2761254	.
Crucivirus-264	NCBI_only	2761252	.
Leuconostoc virus LN6B	Both	2169977	2019.v1.1389
Tomato yellow leaf curl Mali virus	Both	260377	2019.v1.3042
Rhabdovirus Dorson86	NCBI_only	1094308	.
Artemia salina betanodavirus	NCBI_only	1110511	.
Bipolaris maydis botybirnavirus 1	NCBI_only	2138326	.
Sida yellow golden mosaic virus	NCBI_only	2174902	.
Bacteriophage vB_NpeS-2AV2	NCBI_only	1777122	.
Mycobacterium phage Henu1	NCBI_only	2268395	.
Mycobacterium phage Henu3	NCBI_only	2492961	.
Chicken astrovirus	NCBI_only	336959	.
Neuropteran phenui-related virus OKIAV309	NCBI_only	2792553	.
Hantavirus 2303 Biritiba Mirim	NCBI_only	587489	.
Ralstonia phage RSS0	NCBI_only	1150992	.
Neuropteran phenui-related virus OKIAV300	NCBI_only	2792551	.
Neuropteran phenui-related virus OKIAV304	NCBI_only	2792552	.
Microbacterium phage Riyhil	NCBI_only	2562188	.
Microbacterium virus Krampus	Both	2734242	2019.v1.1743
Streptomyces virus Aaronocolus	Both	1982884	2019.v1.1310
Salobo phlabovirus	Both	2734472	2019.v1.4779
Murine endogenous retrovirus	NCBI_only	35275	.
Pseudomonas phage vB_Pae_BR320a	NCBI_only	2563527	.
Vibrio phage pre-CTX	NCBI_only	689414	.
Vibrio phage 1.171.O._10N.261.52.F12	NCBI_only	1881342	.
Shigella virus SSP1	Both	2733993	2019.v1.572
Mycobacterium phage Haleema	NCBI_only	2499041	.
Mycobacterium phage Wilder	NCBI_only	1897507	.
Micromonas pusilla virus 07T	NCBI_only	1592770	.
Bacillus phage 276BB001	NCBI_only	2601664	.
Bean necrotic mosaic orthotospovirus	Both	2560344	2019.v1.4823
Mycobacterium phage Kalah2	NCBI_only	2301614	.
Crucivirus-482	NCBI_only	2761317	.
Crucivirus-483	NCBI_only	2761318	.
Crucivirus-480	NCBI_only	2761316	.
Nocardia phage NTR1	NCBI_only	2026083	.
Pigeon adenovirus 3	NCBI_only	1891778	.
Pigeon adenovirus 5	NCBI_only	1891780	.
Pigeon adenovirus 4	NCBI_only	1891779	.
Thailand tick thogotovirus	NCBI_only	2654565	.
Pear chlorotic leaf spot-associated virus	NCBI_only	2603627	.
Bacillus phage PK16	NCBI_only	1873894	.
uncultured Mediterranean phage uvDeep-CGR1-KM17-C101	NCBI_only	1868666	.
Midge associated chuvirus	NCBI_only	2609074	.
Bacillus phage Karezi	NCBI_only	2591398	.
Human rhinovirus KR2484	NCBI_only	611763	.
Wenling moray eel hepacivirus	NCBI_only	2116381	.
Fox parvovirus	NCBI_only	1328105	.
Caulobacter virus CcrPW	Both	2734195	2019.v1.1354
Salmonella phage MOE1	NCBI_only	2488712	.
Salmonella phage MOE2	NCBI_only	2488713	.
Klebsiella phage vB_KpnP_Sibilus	NCBI_only	2591368	.
Tomato mild yellow leaf curl Aragua virus	Both	1124577	2019.v1.3023
Human rhinovirus K1436_170305	NCBI_only	764250	.
Phaius virus X	Both	457382	2019.v1.3662
Marine virus AFVG_250N01299	NCBI_only	2574649	.
Longchuang virus	NCBI_only	2486715	.
Pepper leaf curl virus satellite DNA beta	NCBI_only	436242	.
Rat picornavirus	NCBI_only	1562069	.
Aspergillus pseudoviridinutans botourmiavirus 1	NCBI_only	2747492	.
Circoviridae sp.	NCBI_only	1954248	.
Streptococcus phage phiSC070807	NCBI_only	1701260	.
Erwinia phage PEar1	NCBI_only	2776817	.
Simbu orthobunyavirus	Both	35306	2019.v1.4668
Eidolon helvum poxvirus 1	NCBI_only	1335484	.
Erwinia phage PEar4	NCBI_only	2776819	.
Erwinia phage PEar6	NCBI_only	2776820	.
Red clover umbravirus	NCBI_only	2301725	.
Pseudaletia alphabaculovirus	NCBI_only	1346821	.
Plasmopara viticola lesion associated sobemo-like 1	NCBI_only	2692075	.
Saimiriine betaherpesvirus 4	Both	1535247	2019.v1.66
Broad bean mottle virus	Both	12301	2019.v1.3402
Streptococcus phage 23TH	NCBI_only	2776815	.
Escherichia phage vB_EcoM_P30	NCBI_only	2736482	.
Microbacterium phage Calix	NCBI_only	2599853	.
Serratia phage vB_SmaS_Serratianator	NCBI_only	2777362	.
Mycobacterium phage Jeon	NCBI_only	2108123	.
Terrestrivirus sp.	NCBI_only	2487775	.
Rhizophagus diaphanum mycovirus 1D	NCBI_only	2783976	.
Macaca mulatta papillomavirus OTUfA70	NCBI_only	2654613	.
Gordonia phage Gorko	NCBI_only	2571248	.
Adenovirus Hu/RJ/2008-341/Brazil/2008	NCBI_only	862164	.
Tomato infectious chlorosis virus	Both	52135	2019.v1.3476
Microbacterium phage PrincePhergus	NCBI_only	2562193	.
Seattle orthophasmavirus	NCBI_only	2560747	.
Palyam virus	Both	40059	2019.v1.3290
Escherichia phage vB_EcoS_SP8	NCBI_only	2750858	.
crAssphage cr272_1	NCBI_only	2772094	.
Bat adeno-associated virus BtAAV-CL10	NCBI_only	2600357	.
Bat adeno-associated virus BtAAV-CL11	NCBI_only	2600358	.
Chicken stool-associated circular virus	NCBI_only	1930302	.
Yunnan orbivirus	Both	306276	2019.v1.3298
Mycobacterium phage Gabriel	NCBI_only	1897435	.
Mangifera indica latent virus	NCBI_only	1814004	.
Dickeya virus Luksen	Both	2732764	2019.v1.286
Enterococcus virus EF3	Both	2560420	2019.v1.1578
Endogenous retrovirus sp.	NCBI_only	2692414	.
Crucivirus-350	NCBI_only	2761281	.
Enterococcus virus EF4	Both	2560421	2019.v1.1579
Mycobacterium phage Smeadley	NCBI_only	1673873	.
Serratia phage KpYy_2_45	NCBI_only	2698928	.
Human norovirus Saitama	NCBI_only	233890	.
Acinetobacter virus AB1	Both	1915208	2019.v1.1053
Acinetobacter virus AB3	Both	1985718	2019.v1.145
Acinetobacter virus AB2	Both	1915207	2019.v1.1054
Renna virus	NCBI_only	2507131	.
Sclerotinia sclerotiorum hypovirus 1	NCBI_only	1074325	.
Sclerotinia sclerotiorum hypovirus 2	NCBI_only	1423347	.
Sclerotinia sclerotiorum hypovirus 3	NCBI_only	2231756	.
Fig leaf mottle-associated virus 3	NCBI_only	482100	.
Fig leaf mottle-associated virus 2	NCBI_only	394187	.
Fig leaf mottle-associated virus 1	NCBI_only	349944	.
Formica exsecta virus 3	ICTV_only	.	2019.v1.5257
Siphoviridae sp. ctjeG17	NCBI_only	2656721	.
Formica exsecta virus 4	NCBI_only	2306079	.
Sitobion miscanthi flavi-like virus 1	NCBI_only	2575883	.
Golden pompano nervous necrosis virus	NCBI_only	681647	.
Grapevine leafroll-associated virus WC-HSP-10	NCBI_only	417291	.
Strawberry pseudo mild yellow edge virus	ICTV_only	.	2019.v1.3725
Pectobacterium phage CX5-1	NCBI_only	2652427	.
Human rhinovirus C210920	NCBI_only	741956	.
Grapevine fanleaf virus	Both	12274	2019.v1.5312
Prunus virus F	Both	1855510	2019.v1.5289
Mycobacterium phage Adephagia	NCBI_only	1034127	.
Bat astrovirus Hl/FG07/Hainan	NCBI_only	1523960	.
Prunus virus T	Both	1472425	2019.v1.3761
Yam necrosis-associated virus	NCBI_only	2026569	.
Escherichia phage Lust	NCBI_only	1883204	.
Forsythia suspensa noda-like virus	NCBI_only	2740149	.
Mycobacterium phage Sumter	NCBI_only	2572318	.
Salmonella phage phi68	NCBI_only	1492784	.
Bacillus virus BMBtp2	Both	1236573	2019.v1.1764
Mycobacterium virus Peaches	Both	663557	2019.v1.1642
Gordonia phage SpeedDemon	NCBI_only	2759457	.
Lactococcus phage 2R14S	NCBI_only	1874576	.
Fusarium graminearum negative-stranded RNA virus 1	NCBI_only	2049485	.
Pseudomonas virus SM1	Both	2560683	2019.v1.1949
Sesbania mosaic virus	Both	12558	2019.v1.5369
Ostreococcus lucimarinus virus OlV402	NCBI_only	703937	.
Wuhan coneheads virus 2	NCBI_only	1923696	.
Wuhan coneheads virus 1	NCBI_only	1923695	.
Antheraea yamamai nucleopolyhedrovirus	NCBI_only	1920699	.
Little cherry virus 1	Both	217686	2019.v1.3483
Little cherry virus 2	Both	154339	2019.v1.3441
uncultured phage MedDCM-OCT-S01-C58	NCBI_only	743534	.
Serratia phage Parlo	NCBI_only	2557554	.
Gifu virus	NCBI_only	947523	.
Marine virus AFVG_250C00337	NCBI_only	2573479	.
Coronavirus RCoV/TP3_22/Ban_ind/THA/2005	NCBI_only	1679922	.
Murine chapparvovirus	NCBI_only	2171382	.
Coronavirus JC66	NCBI_only	1964810	.
Pothos latent virus	Both	44562	2019.v1.4005
Synechococcus virus SSKS1	Both	2734116	2019.v1.1012
Marine virus AFVG_250C01382	NCBI_only	2573986	.
Marine virus AFVG_250C01385	NCBI_only	2573987	.
Marine virus AFVG_250C01386	NCBI_only	2573988	.
Feline leukemia virus	Both	11768	2019.v1.5843
Klebsiella phage AmPh_EK52	NCBI_only	2653642	.
Marine virus AFVG_250C00334	NCBI_only	2573476	.
Klebsiella phage NL_ZS_2	NCBI_only	2769331	.
Vespa velutina associated triato-like virus	NCBI_only	2675467	.
Klebsiella phage NL_ZS_3	NCBI_only	2769332	.
Serratia phage AndrewSwain_S20	NCBI_only	2682155	.
Klebsiella phage NL_ZS_1	NCBI_only	2769330	.
Mycobacterium phage Appletree2	NCBI_only	2015841	.
Picobirnavirus PREDICT_PbV-39	NCBI_only	1690739	.
Picobirnavirus PREDICT_PbV-38	NCBI_only	1690738	.
Picobirnavirus PREDICT_PbV-37	NCBI_only	1690737	.
Picobirnavirus PREDICT_PbV-36	NCBI_only	1690736	.
Picobirnavirus PREDICT_PbV-35	NCBI_only	1690735	.
Picobirnavirus PREDICT_PbV-34	NCBI_only	1690734	.
Picobirnavirus PREDICT_PbV-33	NCBI_only	1690733	.
Picobirnavirus PREDICT_PbV-32	NCBI_only	1690732	.
Picobirnavirus PREDICT_PbV-31	NCBI_only	1690731	.
Picobirnavirus PREDICT_PbV-30	NCBI_only	1690730	.
Leek white stripe virus	Both	45224	2019.v1.4013
Microbacterium phage Greys	NCBI_only	2565511	.
Culex originated Tymoviridae-like virus	NCBI_only	1236047	.
Arthrobacter phage Phives	NCBI_only	2776856	.
Getah virus	Both	59300	2019.v1.3540
Mycobacterium phage Solosis	NCBI_only	2499060	.
Streptococcus pyogenes phage 5005.3	NCBI_only	293713	.
Streptococcus pyogenes phage 5005.2	NCBI_only	293712	.
Streptococcus pyogenes phage 5005.1	NCBI_only	293711	.
Microbacterium phage Alleb	NCBI_only	2507864	.
Vibrio phage pYD38-B	NCBI_only	929835	.
Vibrio phage pYD38-A	NCBI_only	754051	.
Gorilline gammaherpesvirus 1	Both	159604	2019.v1.83
Mycobacterium phage Polymorphads	NCBI_only	2719207	.
Linda virus	NCBI_only	2014960	.
Verticillium dahliae partitivirus 1	NCBI_only	1310424	.
Almond luteovirus 1	NCBI_only	2738459	.
Deer malignant catarrhal fever virus	NCBI_only	104223	.
Papaya satellite	NCBI_only	1715775	.
Byrsonima crassifolia associated gemycircularvirus	NCBI_only	2763232	.
Bat astrovirus Hl/FG17/Hainan	NCBI_only	1523963	.
Rotavirus turkey/MN/D-047428/2008	NCBI_only	661067	.
Oat blue dwarf virus	Both	56879	2019.v1.3797
Yersinia phage vB_YpM_50	NCBI_only	2736202	.
Chimpanzee picobirna-like virus	NCBI_only	2762503	.
Mycobacterium phage Spoonbill	NCBI_only	2023953	.
Phage 21	NCBI_only	10743	.
Escherichia phage smaasur	NCBI_only	2696444	.
Montpellier virus MTP3	NCBI_only	706159	.
Bat coronavirus Hipposideros/GhanaKwam/19/2008	NCBI_only	622711	.
Corvid orthoreovirus	NCBI_only	2737667	.
Marine virus AFVG_250C00161	NCBI_only	2573379	.
Marine virus AFVG_250C00166	NCBI_only	2573381	.
Marine virus AFVG_250C00164	NCBI_only	2573380	.
Sambar gammaherpesvirus	NCBI_only	2014518	.
Leuconostoc phage 974	NCBI_only	1852659	.
Pea necrotic yellow dwarf satellite DNA-X	NCBI_only	1441778	.
Capybara associated cyclovirus 1	NCBI_only	2604905	.
Mycobacterium phage Gex	NCBI_only	2301551	.
Cellulophaga virus Cba181	Both	1918192	2019.v1.1686
Pseudomonas phage vB_Pae_CF118c	NCBI_only	2563538	.
Pseudomonas phage vB_Pae_CF118b	NCBI_only	2563537	.
Lentinula edodes mitovirus 1	NCBI_only	2778982	.
Novosphingobium phage N-AFNF0628-7	NCBI_only	458424	.
Paramecium bursaria Chlorella virus CVK2	NCBI_only	31555	.
Synechococcus T7-like virus 2105	NCBI_only	1332151	.
Bacillus virus BPS13	Both	1987727	2019.v1.682
Ocimum potyvirus	NCBI_only	2793283	.
Antarctic virus 1_I_CPGEORsw001Ad	NCBI_only	2761173	.
Macacine gammaherpesvirus 12	Both	2560571	2019.v1.113
Paramecium bursaria Chlorella virus AN69C	NCBI_only	240269	.
Macacine gammaherpesvirus 10	Both	2560569	2019.v1.86
Cache Valley orthobunyavirus	Both	2560364	2019.v1.4619
Gordonia phage Zipp	NCBI_only	2591212	.
Human rotavirus N138	NCBI_only	584719	.
Antarctic virus 1_I_CPGEORsw002Ad	NCBI_only	2761174	.
Erwinia phage phiEa116	NCBI_only	1133366	.
Escherichia phage vB_EcoM_NBG2	NCBI_only	2184699	.
Burkholderia virus JG068	Both	2733593	2019.v1.257
Escherichia virus JenK1	Both	1921119	2019.v1.1801
Enterobacteria phage VTB60	NCBI_only	282708	.
Synechococcus virus STIM4	Both	2734148	2019.v1.1138
Synechococcus virus STIM5	Both	2734088	2019.v1.939
Lactobacillus phage f-AQ113	NCBI_only	1208667	.
Mycobacterium phage Deby	NCBI_only	2094130	.
Iguanid herpesvirus 2	Both	226584	2019.v1.120
Kittiwake papillomavirus 1	NCBI_only	2562550	.
Organic Lake virophage	NCBI_only	938080	.
Kittiwake papillomavirus 3	NCBI_only	2562552	.
Kittiwake papillomavirus 2	NCBI_only	2562551	.
Bat coronavirus BEM001F	NCBI_only	1643896	.
Kittiwake papillomavirus 4	NCBI_only	2562553	.
Kittiwake papillomavirus 7	NCBI_only	2562556	.
Myotis Bat Alphacoronavirus strain YNXY_11C	NCBI_only	1699322	.
Capybara microvirus Cap3_SP_431	NCBI_only	2585450	.
Capybara microvirus Cap3_SP_433	NCBI_only	2585451	.
Capybara microvirus Cap3_SP_437	NCBI_only	2585452	.
Montifringilla taczanowskii coronavirus HM	NCBI_only	2794341	.
Fagopyrum esculentum endornavirus 1	NCBI_only	2613538	.
Giardia-associated CRESS DNA virus 4	NCBI_only	2766568	.
Betanodavirus S1.Tun06.11	NCBI_only	1168601	.
Shewanella phage Thanatos-1	NCBI_only	2734808	.
Giardia-associated CRESS DNA virus 3	NCBI_only	2766567	.
Shewanella phage Thanatos-2	NCBI_only	2734809	.
Konjac mosaic virus	Both	322053	2019.v1.5486
Microbacterium phage BonaeVitae	NCBI_only	2126925	.
Hubei tombus-like virus 9	NCBI_only	1923296	.
Hubei tombus-like virus 8	NCBI_only	1923295	.
Hubei tombus-like virus 3	NCBI_only	1923277	.
Hubei tombus-like virus 2	NCBI_only	1923266	.
Hubei tombus-like virus 1	NCBI_only	1923255	.
Hubei tombus-like virus 7	NCBI_only	1923294	.
Hubei tombus-like virus 6	NCBI_only	1923293	.
Hubei tombus-like virus 5	NCBI_only	1923292	.
Hubei tombus-like virus 4	NCBI_only	1923288	.
Eggerthella phage P3	NCBI_only	2575460	.
Eggerthella phage P2	NCBI_only	2575459	.
Eggerthella phage P1	NCBI_only	2575458	.
Eggerthella phage P7	NCBI_only	2575464	.
Eggerthella phage P6	NCBI_only	2575463	.
Eggerthella phage P5	NCBI_only	2575462	.
Eggerthella phage P4	NCBI_only	2575461	.
Dipteran ambidensovirus 1	NCBI_only	1513186	.
Streptococcus phage IC1	NCBI_only	1448276	.
Eggerthella phage P8	NCBI_only	2575465	.
Providencia phage PSTCR3	NCBI_only	2783545	.
Pistacia-associated flexivirus 1	NCBI_only	2597175	.
Microbacterium phage Nattles	NCBI_only	2099627	.
Bacillus phage vB_BpsS-36	NCBI_only	2419622	.
Providencia phage PSTCR4	NCBI_only	2783546	.
Salmonella phage Solent	NCBI_only	2283281	.
Erwinia virus ENT90	Both	2734061	2019.v1.787
Myotis Bat Alphacoronavirus strain MJ_27C	NCBI_only	1699318	.
Phage NG55	NCBI_only	2489186	.
Phage NG54	NCBI_only	2489185	.
Enterovirus 122	NCBI_only	1530248	.
Enterovirus 123	NCBI_only	1530247	.
Insectomime virus V478	NCBI_only	1399854	.
Bat Paramyxovirus Hip_rub/GB19-S/GHA/2009	NCBI_only	1112662	.
Tursiops truncatus parainfluenza virus 1	NCBI_only	471864	.
Gooseberry vein banding associated virus	Both	157270	2019.v1.5707
Mustelid gammaherpesvirus 1	Both	311179	2019.v1.102
Mycobacterium phage ICleared	NCBI_only	1176425	.
Mustelid gammaherpesvirus 2	NCBI_only	2708065	.
Snake deltavirus F18-5	NCBI_only	2419666	.
Phlebovirus sp. 195	NCBI_only	1833906	.
Salmonella virus BPS17L1	Both	2560724	2019.v1.758
Astrovirus MLB2	NCBI_only	683172	.
Astrovirus MLB3	NCBI_only	1247114	.
Astrovirus MLB1	NCBI_only	568715	.
Murine feces-associated hepe-like virus	NCBI_only	2171386	.
Berrek virus	NCBI_only	2651928	.
Bat circovirus POA/2012/VII	NCBI_only	1573836	.
Anopheline-associated C virus	NCBI_only	1398939	.
uncultured Mediterranean phage uvDeep-CGR2-KM21-C338	NCBI_only	1868679	.
Fusariviridae sp.	NCBI_only	2585032	.
Chaerephon polyomavirus	NCBI_only	1273088	.
San Miguel sea lion virus 8	NCBI_only	1564182	.
Bacillus phage H2	NCBI_only	12397	.
Bacillus phage H1	NCBI_only	10765	.
Sunflower ring blotch virus	Both	1963260	2019.v1.5550
Marine virus AFVG_117N00109	NCBI_only	2573222	.
Marine virus AFVG_117N00107	NCBI_only	2573221	.
Marine virus AFVG_117N00106	NCBI_only	2573220	.
Bovine virus ON-2/F/06-14	NCBI_only	577445	.
Apple green crinkle associated virus	NCBI_only	1211388	.
Marine virus AFVG_117N00100	NCBI_only	2573218	.
Mycobacterium phage Grand2040	NCBI_only	2315614	.
Striped jack nervous necrosis virus	Both	35297	2019.v1.3926
Mycobacterium phage 33D	NCBI_only	1327944	.
Klebsiella phage KP1801	NCBI_only	2678563	.
Betapleolipovirus HRPV3	Both	2747323	2019.v1.3213
Dicliptera yellow mottle Cuba virus	ICTV_only	.	2019.v1.2737
dsRNA virus-like 9	NCBI_only	1903542	.
Yersinia phage phiR1-37	NCBI_only	331278	.
Noumeavirus	NCBI_only	1955558	.
Bacillus virus Deepblue	Both	1985179	2019.v1.675
Virga-like bellevillovirus	NCBI_only	2784748	.
Macrobrachium rosenbergii Taihu virus	NCBI_only	1027947	.
Lettuce mild yellows virus	NCBI_only	1667234	.
Escherichia phage JEP8	NCBI_only	2772057	.
Goat protoparvovirus	NCBI_only	2461421	.
Altai-like virus	NCBI_only	1570420	.
Marine virus AG-345-E15	NCBI_only	2162688	.
Klebsiella virus K64-1	Both	2560541	2019.v1.926
